id,full_sq,life_sq,floor,sub_area,preschool_quota,preschool_education_centers_raion,school_quota,school_education_centers_raion,school_education_centers_top_20_raion,hospital_beds_raion,healthcare_centers_raion,university_top_20_raion,sport_objects_raion,additional_education_raion,culture_objects_top_25_raion,shopping_centers_raion,office_raion,oil_chemistry_raion,railroad_terminal_raion,nuclear_reactor_raion,metro_min_avto,metro_km_avto,metro_min_walk,metro_km_walk,kindergarten_km,school_km,park_km,green_zone_km,industrial_km,railroad_station_walk_km,railroad_station_walk_min,public_transport_station_km,public_transport_station_min_walk,mkad_km,ttk_km,sadovoe_km,bulvar_ring_km,kremlin_km,big_road1_1line,big_market_km,market_shop_km,fitness_km,swim_pool_km,ice_rink_km,stadium_km,basketball_km,hospice_morgue_km,university_km,workplaces_km,shopping_centers_km,office_km,additional_education_km,preschool_km,big_church_km,church_synagogue_km,theater_km,museum_km,ecology,mosque_count_1000,price_doc
17887,37,19.0,8.0,Savelovskoe,884.0,2,2812.0,2,0,800.0,2,0,6,0,0,0,7,no,no,no,1.862006253,0.899393031,10.79271638,0.899393031,0.233170466,0.230368072,1.169952163,0.288681965,0.443652816,2.104596132,25.25515358,0.13089492,1.570739034,11.66130274,0.309832133,3.087461844,3.773395352,5.152628778,no,14.20881277,1.199425821,0.486363957,0.71884658,2.310176461,1.877241365,0.351873008,0.875212204,2.788607719,1.593154376,0.827337341,0.582756812,1.562240849,0.230368072,1.052065583,1.054561868,1.978901917,3.194794014,poor,0,7730000
17888,62,45.0,1.0,Birjulevo Zapadnoe,2901.0,4,5226.0,4,0,,0,0,2,0,0,0,0,no,no,no,5.48498159,5.916255321,54.16911241,4.5140927,1.456343243,0.128968141,2.274774006,0.272367819,0.103081009,1.636809733,19.6417168,0.095351902,1.144222825,1.34758632,12.98311356,16.07236105,17.60930234,18.17288999,no,10.41563616,6.982512487,1.296979372,6.504575685,1.535928634,9.324248024,1.007751907,3.25870549,15.87263964,1.496213331,1.767507669,1.822690522,1.867126621,0.128968141,0.773209073,0.772072986,9.848565171,4.260710766,satisfactory,0,6500000
17889,48,21.0,7.0,Poselenie Sosenskoe,,0,,0,0,,0,0,1,0,0,0,1,no,no,no,6.699202115,5.657692151,67.89230581,5.657692151,3.479486865,3.560972646,3.800614664,0.608978117,0.12643518,11.06945909,132.8335091,0.649836482,7.798037779,3.132283784,16.09945319,19.06018687,20.20617124,20.94318897,no,3.538383159,5.668656905,0.841876649,7.478019414,7.992453231,11.37474695,7.021575159,5.367651258,8.197190852,5.428266312,3.814782991,2.857330672,3.695794349,3.560972646,4.679060974,0.794772884,10.93573308,11.20644019,no data,0,2650000
17890,67,44.0,13.0,Ivanovskoe,2697.0,7,9439.0,8,1,,1,0,5,0,0,1,0,no,no,no,4.996096079,3.409454041,43.40063732,3.616719777,0.356347668,0.234274649,2.716617182,0.310194858,1.171088653,4.319241311,51.83089573,0.090769112,1.089229338,0.942652245,8.509545365,10.79145063,11.45057194,13.15892555,no,15.27363273,3.535229204,0.132050151,5.362347618,3.140927665,4.001456753,2.018645395,1.685901989,2.892302311,1.657411988,1.559409049,1.773091483,1.914502147,0.234274649,1.095051105,1.095838248,4.320478613,3.068969007,good,0,8500000
17891,73,47.0,2.0,Dmitrovskoe,1208.0,4,5671.0,4,0,1130.0,1,0,6,2,0,5,1,no,no,yes,5.657776633,3.915146812,46.98176174,3.915146812,0.155118253,0.180027992,0.769093087,0.037184912,0.328908155,1.925017492,23.1002099,0.149608614,1.795303373,1.19134844,11.78448753,14.32082928,14.94101149,16.41402605,no,13.16750182,3.028741979,0.611377534,2.983328749,7.351377044,9.160051275,1.037122442,0.607340596,3.155840831,0.455616422,0.518744962,0.518744962,0.244650125,0.180027992,1.431644073,2.632799284,16.40637686,9.279028787,poor,0,3000000
17892,35,19.0,6.0,Presnenskoe,3240.0,7,10602.0,9,0,1940.0,2,1,29,2,3,5,84,no,no,no,2.034745691,1.505801971,17.58608132,1.465506777,0.446775602,0.125275087,0.957323292,0.015390328,0.73771071,2.341897765,28.10277318,0.102163319,1.225959822,11.03559784,0.619726511,2.441454209,3.300373184,4.413464892,no,13.15158332,3.460133196,0.159071956,1.498008999,2.389777081,2.412175047,1.276773452,0.596270069,2.366053396,0.694948338,0.760291363,0.343056003,2.325328922,0.125275087,0.665759097,0.815659393,2.83558329,1.622155796,poor,0,1000000
17893,45,30.0,2.0,Horoshevo-Mnevniki,3397.0,4,11085.0,5,0,1970.0,2,0,18,4,0,3,8,no,no,no,4.932955842,3.08761442,32.20801227,2.684001023,0.447499947,0.36738105,2.796041143,0.202857708,1.176607288,4.189159444,50.26991333,0.220584394,2.64701273,6.158280284,4.230086824,7.298744218,8.145050955,9.288015489,no,23.88279676,3.018122207,0.569400163,1.440090637,1.468955587,3.04305888,1.01191807,0.873792117,3.40805005,0.715957667,0.431811728,0.644977568,0.628375449,0.36738105,1.020796905,0.91580049,10.50830393,5.382425697,satisfactory,0,6950000
17894,32,17.0,11.0,Birjulevo Zapadnoe,2901.0,4,5226.0,4,0,,0,0,2,0,0,0,0,no,no,no,5.48498159,5.916255321,54.16911241,4.5140927,1.456343243,0.128968141,2.274774006,0.272367819,0.103081009,1.636809733,19.6417168,0.095351902,1.144222825,1.34758632,12.98311356,16.07236105,17.60930234,18.17288999,no,10.41563616,6.982512487,1.296979372,6.504575685,1.535928634,9.324248024,1.007751907,3.25870549,15.87263964,1.496213331,1.767507669,1.822690522,1.867126621,0.128968141,0.773209073,0.772072986,9.848565171,4.260710766,satisfactory,0,4600000
17895,38,18.0,4.0,Beskudnikovskoe,2757.0,5,7327.0,5,0,165.0,1,0,3,2,0,2,2,no,no,no,2.838371819,1.731018082,17.63217426,1.469347855,0.401488413,0.570819793,2.486424101,0.128424015,0.380958133,2.434205372,29.21046446,0.172258123,2.067097481,4.73359339,8.133583561,10.61850117,11.23506814,12.71072659,no,15.3931091,2.693599085,0.81718981,3.054273771,5.518431115,5.403107158,1.89762202,2.404841971,2.835880456,1.527929276,0.711499517,0.920123926,0.528360108,0.570819793,1.393818441,0.833408712,8.564520049,5.699942439,poor,0,6500000
17896,81,47.0,4.0,Juzhnoe Butovo,11926.0,11,24750.0,13,1,,1,0,13,4,0,4,4,no,no,no,2.194702489,0.929181366,10.7423783,0.895198191,0.106651626,0.183396661,2.710244339,0.206169232,0.523390098,3.164410853,37.97293023,0.186375554,2.236506653,4.607593893,17.93544218,21.09282789,22.40163719,23.09337729,no,11.7752708,5.818389308,0.597660935,1.902145747,10.03904357,18.62063073,7.373318428,1.966262733,15.44307463,6.124134262,0.787252053,5.163437367,1.154193086,0.372555108,1.213616075,1.012574975,18.18161686,12.29917161,good,1,2000000
17897,45,28.0,2.0,Kuz'minki,4547.0,8,10492.0,8,1,,1,0,7,8,0,5,1,no,no,no,2.412632988,1.584502538,6.558577278,0.546548106,0.198275566,0.325936275,1.164702783,0.596188706,0.822943218,1.954213227,23.45055873,0.14308575,1.717028998,4.672414708,3.354972489,7.530197605,8.532516733,9.657832805,yes,5.88564474,2.138163879,1.045408288,2.178095591,2.113105762,1.764019495,0.857944033,0.465136472,1.837704829,0.753470256,0.517061858,1.121041279,0.762295754,0.325936275,2.788494766,1.020575819,4.141157149,2.475512479,poor,0,6550000
17898,112,,1.0,Poselenie Sosenskoe,,0,,0,0,,0,0,1,0,0,0,1,no,no,no,6.798844748,5.922672989,70.82409452,5.902007876,3.732467465,4.175973385,3.764773283,0.135090755,0.58160603,17.5783234,210.9398808,1.55454578,18.65454936,3.321314093,15.35660088,18.24124026,19.35204012,20.10050913,no,3.355492998,5.933637743,3.159775596,7.743000252,8.280003364,10.83785417,7.846674025,5.464790219,8.46217169,4.633470589,3.319867513,0.656830584,2.214096034,4.175973385,3.071814532,1.65888104,10.39884029,9.496815385,no data,0,7600002
17899,59,34.0,15.0,Ramenki,903.0,8,7788.0,8,0,176.0,5,1,12,5,1,5,11,no,no,no,3.28633341,1.737547497,21.24305227,1.770254356,0.615006204,0.435946904,0.599758131,0.153950495,1.239905076,6.364251436,76.37101723,0.195800573,2.34960687,6.833376856,2.820693135,5.533286798,6.705179847,7.561761644,no,11.6909779,4.841944426,1.264885645,0.681917353,7.53907555,6.741367651,3.249079648,1.816452729,1.172895486,2.292629255,1.264885645,0.608047119,0.822708884,0.435946904,1.729039826,0.480137035,2.858389397,3.224507867,satisfactory,0,13000000
17900,62,62.0,10.0,Poselenie Desjonovskoe,,0,,0,0,,0,0,0,1,0,0,0,no,no,no,15.83945056,12.71856773,144.2363376,12.0196948,4.415205068,7.67132211,9.684196521,0.991823918,1.351921717,18.44957377,221.3948853,1.791212149,21.49454579,11.75127656,24.38213408,27.2713964,28.38510423,29.13376481,no,11.91044189,7.480513652,5.980372449,15.85007815,16.38708126,19.74680569,15.52365845,4.092889924,16.56924959,13.61134448,7.937007628,7.937007628,3.978096884,7.67132211,9.55984641,0.781790937,19.30779182,18.1042176,no data,0,5330075
17901,79,79.0,3.0,Poselenie Vnukovskoe,,0,,0,0,,0,0,0,0,0,1,0,no,no,no,2.596394134,2.077115314,24.92538377,2.077115314,1.170412595,1.545729905,4.894844728,0.214336177,0.117489727,4.090547724,49.08657269,0.279753288,3.357039452,7.46600054,17.46339006,20.1839798,21.35256386,22.2224338,no,16.02481569,6.788675797,1.884938815,2.876572599,3.070732187,14.37739525,8.628215043,7.263480773,13.37247221,9.660009871,1.472892849,4.445599365,1.538651266,1.545729905,1.327970976,1.323447536,13.93838138,10.22538356,no data,0,7560432
17902,78,45.0,5.0,Mar'ino,10175.0,13,21892.0,14,0,,5,0,16,16,0,15,2,no,no,no,2.012947289,0.711866117,8.542393405,0.711866117,0.142736098,0.791521032,0.717665127,0.161116641,0.88942138,2.357002816,28.28403379,0.286806212,3.441674538,4.433464602,7.803965745,10.96516285,12.34922895,13.16181998,no,3.877794766,1.113436258,0.274080491,2.047085793,0.843998875,6.523571319,1.979760033,1.93969832,2.700859838,2.042884648,0.387161914,0.744048198,0.11946002,0.791521032,0.614255329,0.740614209,8.656888243,5.024961973,excellent,0,12000000
17903,37,19.0,17.0,Mozhajskoe,4182.0,6,8658.0,6,0,900.0,1,0,12,2,0,9,9,no,no,no,5.480647305,3.846149237,48.05266555,4.004388796,0.437804596,0.386198772,2.771218271,0.118554462,0.687873688,1.898816311,22.78579573,0.259043745,3.108524944,2.123085453,7.698728419,10.72820016,11.76582054,12.63949945,no,17.29665953,10.12242594,0.080006167,0.398017128,8.185372825,8.989027253,3.803003542,0.858667063,10.63572963,0.53356743,0.30450447,0.875465205,1.948065903,0.386198772,0.530188264,1.074049032,9.146542593,5.68240841,poor,0,7500000
17904,78,78.0,10.0,Izmajlovo,1313.0,4,4339.0,6,0,645.0,6,0,16,3,0,6,0,no,no,no,2.627722586,1.889935326,20.44720905,1.703934087,0.517278559,0.825876757,1.819387404,0.0,0.683804074,4.380240831,52.56288997,0.132714627,1.592575524,4.580984551,5.513298241,7.749195652,8.496997171,10.28830036,no,19.69471764,1.530129983,0.635202396,3.548529147,1.272202406,1.517414313,1.485222728,1.927712786,2.583422889,0.825876757,1.091735403,1.114840581,0.586799448,1.139664324,0.403695582,0.401417719,4.985827259,4.51221964,good,0,15362460
17905,42,28.0,4.0,Rjazanskij,4266.0,6,8348.0,6,0,,0,0,7,3,0,0,1,no,no,no,1.052023109,0.485799313,4.817886735,0.401490561,0.172304975,0.265558763,2.30938225,0.576111414,0.387838874,1.023817477,12.28580972,0.072058521,0.864702254,2.571142947,5.33372596,9.383538498,10.22600144,11.51122873,no,8.643359696,0.796903242,0.428194166,2.577054193,4.342882291,5.631163321,1.621994339,2.914273826,1.714907455,1.630433035,1.127636194,1.776255075,0.347506626,0.265558763,0.920199644,0.923667124,1.339178494,2.30938225,poor,0,5750000
17906,76,76.0,3.0,Poselenie Vnukovskoe,,0,,0,0,,0,0,0,0,0,1,0,no,no,no,2.596394134,2.077115314,24.92538377,2.077115314,1.170412595,1.545729905,4.894844728,0.214336177,0.117489727,4.090547724,49.08657269,0.279753288,3.357039452,7.46600054,17.46339006,20.1839798,21.35256386,22.2224338,no,16.02481569,6.788675797,1.884938815,2.876572599,3.070732187,14.37739525,8.628215043,7.263480773,13.37247221,9.660009871,1.472892849,4.445599365,1.538651266,1.545729905,1.327970976,1.323447536,13.93838138,10.22538356,no data,0,7995782
17907,37,19.0,16.0,Pechatniki,2936.0,5,5791.0,5,0,730.0,0,0,4,5,0,2,8,no,no,no,0.967036004,0.514716762,6.17660115,0.514716762,0.109599459,0.30609657,1.178493641,0.511273631,0.333509302,2.394278972,28.73134766,0.120042093,1.440505118,6.628010871,3.334331739,6.837253453,8.058209499,8.958544753,no,5.916597452,2.400070203,1.128670722,3.366206779,3.83235062,4.777364893,2.507970242,0.949950686,1.209510977,2.721725727,0.146262813,1.15821348,1.222871953,0.30609657,2.555118214,0.524678137,7.561416753,4.093843635,excellent,0,6650000
17908,38,19.0,15.0,Severnoe Butovo,3617.0,6,7653.0,6,0,30.0,2,0,6,1,0,8,0,no,no,no,1.093060423,0.291482774,3.497793288,0.291482774,0.165898939,0.16488453,2.309072113,0.235437373,1.650686407,4.932496906,59.18996287,0.103106192,1.2372743,1.056677796,14.72548126,17.9239183,19.30829927,19.96550143,no,10.06086678,1.361109602,0.154368305,1.036552431,6.387793794,13.89702981,4.244033071,1.053704776,11.79182485,2.308314055,0.267875876,2.182177192,0.735163491,0.16488453,0.937918835,0.404120158,14.53036708,8.454628435,good,0,7900000
17909,40,18.0,3.0,Caricyno,3390.0,4,5631.0,5,0,1937.0,3,0,6,4,0,2,0,no,no,no,3.365732799,2.207297025,24.11185292,2.009321077,0.385305087,0.744491462,1.068501547,0.295772988,1.19978041,2.511919043,30.14302851,0.101532165,1.218385982,5.687456246,7.686134467,10.98867129,12.7268198,13.23034325,no,5.783358286,2.261484556,0.379604717,3.627742029,6.481531339,4.627545079,3.157995241,1.85897077,2.70355026,2.41686742,0.371960852,1.457627549,0.609448619,0.744491462,2.083734808,1.056981373,8.544129149,2.039876104,excellent,0,8000000
17910,51,30.0,12.0,Ostankinskoe,1120.0,5,5341.0,5,0,75.0,3,0,8,5,4,1,9,no,no,no,1.977185169,1.094046602,13.12855922,1.094046602,0.337419462,0.09010666,0.237748135,0.313690043,1.310260909,2.160740306,25.92888367,0.173798499,2.085581982,8.078149739,3.610379182,5.74826509,6.38697119,7.835612873,no,12.53318978,1.355720594,0.73199204,0.719990894,3.400415305,5.980017944,1.561658287,0.478890677,1.414183213,1.514436647,0.660879151,0.195611029,0.349689828,0.09010666,0.679598148,0.675450138,3.915722402,0.595612808,poor,0,12200000
17911,62,41.0,2.0,Taganskoe,3318.0,5,9748.0,10,0,2301.0,3,1,24,1,1,19,56,no,no,no,1.515159302,1.080509155,12.45473719,1.037894766,0.345356758,0.416389609,1.273756794,0.502278783,0.573209055,2.665367206,31.98440648,0.104416724,1.253000682,10.43534048,1.498831216,1.870485136,3.023879297,3.954778785,no,1.906224917,0.951293095,0.445090238,2.033883341,2.033883341,2.751976709,1.415873686,1.803477223,1.838897704,1.100107252,0.721760839,0.391199035,2.025757135,0.416389609,0.807807203,0.196330857,1.24133194,2.169579239,excellent,0,13300000
17912,59,42.0,5.0,Bogorodskoe,3107.0,7,7277.0,9,0,,1,0,8,4,0,2,4,no,no,no,2.199610216,1.035755172,12.42906206,1.035755172,0.270225917,0.174394739,1.956791489,0.196318386,0.702107251,3.175245362,38.10294434,0.209827577,2.51793092,6.057686063,4.538345289,6.502202468,7.247930412,9.030387399,no,16.15081761,5.068053994,1.098518882,1.768798292,3.996232242,1.220441683,0.093812765,0.639351049,3.758940416,1.583765749,1.096287885,1.151415527,0.085664158,0.174394739,1.414943944,0.717557658,4.140132412,4.642468369,poor,0,7200000
17913,39,37.0,3.0,Poselenie Filimonkovskoe,,0,,0,0,,0,0,0,0,0,0,0,no,no,no,34.85323787,11.42872244,151.8526348,12.65438623,2.313381553,5.222637266,10.40277919,0.0,1.253942538,14.66781864,176.0138237,2.734466761,32.81360113,11.43153606,22.36188119,25.03640733,26.19777888,27.00081593,no,18.14532302,14.32132477,3.897271344,11.5309526,11.72511219,16.49790259,14.42402777,2.013975946,15.49297954,12.65017974,3.242714382,3.242714382,3.118927992,5.222637266,8.053664258,2.141268454,16.05888871,15.07745137,no data,0,3052140
17914,51,29.0,7.0,Severnoe Butovo,3617.0,6,7653.0,6,0,30.0,2,0,6,1,0,8,0,no,no,no,1.942727603,0.940748558,11.28898269,0.940748558,0.223578096,0.538326188,2.994142214,0.227282225,2.338870423,4.81682394,57.80188728,0.044305475,0.531665698,1.479781037,15.00915688,18.20000491,19.5616943,20.23018375,no,9.845158315,2.08775182,0.420534741,0.920879465,6.172085324,13.68132134,4.433958593,0.357843175,11.57611638,2.854927512,0.186816925,2.866218076,1.321795081,0.538326188,1.60885772,0.356929444,14.31465861,9.094512155,satisfactory,0,8800000
17915,41,,8.0,Poselenie Voskresenskoe,,0,,0,0,,0,0,0,2,0,0,0,no,no,no,7.834471261,5.98109953,67.86681793,5.655568161,3.099290025,3.415366088,5.420503291,0.091604969,0.255795266,10.7553044,129.0636528,3.30418252,39.65019024,8.958808385,22.13780975,25.11337515,26.28278033,27.01593698,no,10.666122,11.25823056,4.332895905,8.51947488,15.14276137,18.50248579,12.24127016,7.045243295,15.32492969,11.30871542,6.381603843,8.225833542,0.481370391,3.415366088,5.27303652,0.417599152,18.06347192,17.05619579,no data,0,5200000
17916,37,19.0,14.0,Mitino,6839.0,9,17063.0,10,0,,1,0,17,6,0,11,4,no,no,no,1.617104464,0.658863154,7.906357853,0.658863154,0.472082104,0.15450667,1.195820782,0.445554042,0.505782132,4.92859178,59.14310136,0.320463659,3.845563903,2.806196284,15.36964439,18.14158706,18.97644975,20.16918161,no,28.92361643,0.675559789,0.163665852,1.485337423,8.963903779,7.942980851,5.476261572,3.470488132,11.46062146,0.651647491,0.416108733,1.490997216,0.171812588,0.15450667,1.662377192,1.292835441,17.54813752,16.99383922,good,0,6750000
17917,51,,8.0,Poselenie Filimonkovskoe,,0,,0,0,,0,0,0,0,0,0,0,no,no,no,16.14344449,14.3385449,159.7749027,13.31457522,0.080554614,7.465533087,12.53591035,0.142926869,0.247327448,15.32800763,183.9360916,4.383928657,52.60714388,12.69348433,24.16130053,26.80908599,27.95587215,28.73814133,no,16.7570728,12.34335969,5.54192364,14.11403251,14.3081921,19.40772505,16.1586234,1.652884513,18.40280201,13.88652132,5.309768372,5.309768372,5.247224964,7.465533087,10.04161102,1.807236006,18.96871118,16.9761188,no data,0,3648518
17918,50,34.0,6.0,Nagatinskij Zaton,3119.0,5,6237.0,8,0,229.0,1,0,6,1,1,3,0,no,no,no,2.124159078,1.392883091,17.69267704,1.474389754,0.26208932,0.456921553,1.047237152,0.098488451,0.635022338,3.822651569,45.87181882,0.125469469,1.505633628,9.764011332,2.257238198,5.597779488,7.240155109,7.851159131,no,6.965069634,4.326283001,0.693141997,2.233892932,9.027324753,5.798148969,1.142642271,2.90828215,2.457181113,0.466925543,0.480400849,0.870159249,0.801271844,0.466925543,1.912657473,1.399157227,7.325702205,1.581242961,excellent,0,9300000
17919,65,,6.0,Poselenie Voskresenskoe,,0,,0,0,,0,0,0,2,0,0,0,no,no,no,7.834471261,5.98109953,67.86681793,5.655568161,3.099290025,3.415366088,5.420503291,0.091604969,0.255795266,10.7553044,129.0636528,3.30418252,39.65019024,8.958808385,22.13780975,25.11337515,26.28278033,27.01593698,no,10.666122,11.25823056,4.332895905,8.51947488,15.14276137,18.50248579,12.24127016,7.045243295,15.32492969,11.30871542,6.381603843,8.225833542,0.481370391,3.415366088,5.27303652,0.417599152,18.06347192,17.05619579,no data,0,6700000
17920,57,42.0,5.0,Tekstil'shhiki,1463.0,4,5580.0,7,0,1183.0,1,0,5,1,0,0,1,no,no,no,2.54976067,1.352606753,7.831570909,0.652630909,0.053958323,0.501435462,0.629975543,0.227097651,0.882747715,1.024925744,12.29910892,0.275474418,3.305693016,5.86577377,2.172484577,6.33187668,7.356199724,8.457445975,no,5.419465621,0.55383575,0.719285761,1.629475044,1.564485214,2.509499488,1.961787005,0.301352336,2.386145976,0.869005169,1.723526129,0.99211263,0.992125054,0.630467982,2.274277247,1.683095236,5.562858736,3.659139374,poor,0,8000000
17921,34,1.0,3.0,Poselenie Novofedorovskoe,,0,,0,0,,0,0,0,0,0,0,0,no,no,no,32.40025563,37.90751699,534.6459549,44.55382958,23.52668588,26.49972324,16.76946697,0.556235437,5.910544753,2.770371092,33.2444531,14.49098883,173.891866,36.66545946,46.59204642,49.31203661,50.47123384,51.34968656,no,44.62411758,25.08553032,7.354661892,36.226965,37.29464708,42.97669714,37.5812993,27.19941578,41.9717741,37.6815242,19.14208238,15.42230499,10.47438121,26.49972324,21.63601341,8.229606327,42.53768327,39.42961412,no data,0,1732252
17922,42,25.0,1.0,Poselenie Mosrentgen,,0,,0,0,,0,0,0,1,0,0,0,no,no,no,4.678993246,3.97425486,51.20567933,4.267139945,0.885030995,1.12930261,2.418398908,0.076791599,0.123173861,16.48268777,197.7922532,0.402169672,4.826036065,0.37428434,12.00338549,14.8565959,15.97214396,16.72143236,no,2.447756122,3.985219614,2.346843205,5.794582124,6.331585236,9.691309662,4.77205719,3.41130333,6.513753561,1.630002306,0.8323794,0.8323794,1.186802711,1.12930261,0.505789309,0.592522426,9.252295789,6.427002938,no data,0,5400000
17923,39,39.0,10.0,Nekrasovka,2395.0,5,7377.0,5,0,540.0,0,0,0,4,0,0,0,no,no,no,1.05679228,0.84543383,4.191804921,0.349317077,1.429003906,0.67031873,3.250457243,1.494123862,0.985542463,4.016450822,48.19740987,0.384052211,4.608626534,5.89347415,13.84635948,17.85957429,18.62461056,19.9766576,no,10.19346718,4.028891117,3.155561562,7.389796647,7.389796647,13.52102284,6.400024578,0.816795461,8.928433291,5.254919845,2.236717825,5.342818357,1.672719114,0.67031873,3.577978287,0.693634797,8.639813148,7.356487454,good,0,4582000
17924,40,,17.0,Poselenie Shherbinka,,0,,0,0,,0,0,0,3,0,1,0,no,no,no,10.81284158,5.8915463,70.6985556,5.8915463,0.935499489,3.153738864,1.387741823,0.214487944,0.514312023,3.904937939,46.85925526,0.442594475,5.311133701,8.718550961,22.33573595,25.52154994,26.86776518,27.54428917,no,22.42109937,4.407864104,3.346546222,6.889563854,15.85519383,22.31127708,11.74097035,4.791789209,24.15205744,9.93937445,0.150860197,2.812430938,1.417278786,3.153738864,3.533461999,1.79239064,26.89059967,15.46422877,no data,0,3865220
17925,76,46.0,16.0,Jasenevo,4172.0,7,10559.0,7,0,2300.0,1,0,7,7,0,7,1,no,no,no,1.44676122,1.059011336,11.99673579,0.999727982,0.307595085,0.536756294,0.940689575,0.304744509,1.896342648,12.62677175,151.521261,0.161368202,1.936418422,2.030280398,11.13819863,14.24360841,15.51816363,16.22144093,no,5.149298453,1.436493146,0.539785586,2.315141381,2.112519012,7.302315343,1.698898528,1.082473606,5.132398567,0.547970663,0.518472262,2.637023286,0.670463685,0.536756294,0.896216122,0.924375858,8.564590378,8.607405618,good,0,10830000
17926,105,,5.0,Poselenie Sosenskoe,,0,,0,0,,0,0,1,0,0,0,1,no,no,no,7.581460653,6.15001015,73.8001218,6.15001015,3.602578403,3.902132564,4.44822859,0.574535276,0.183160793,10.03741373,120.4489647,0.126387805,1.516653656,3.657878256,16.74845944,19.71352878,20.87560196,21.60973301,no,4.191806054,6.3220798,0.252644637,8.13144231,8.243349442,12.02816985,7.356109311,5.247304586,8.850613747,6.148186163,4.529508652,3.573869834,4.471965548,3.902132564,4.9877097,0.051339787,11.58915597,11.98049768,no data,0,9154210
17927,38,17.0,11.0,Kosino-Uhtomskoe,3848.0,4,8687.0,5,0,,1,0,4,2,0,0,0,no,no,no,2.037062631,1.206502749,14.47803299,1.206502749,0.179213905,0.353344486,0.625194207,0.585562007,0.594442331,3.54021516,42.48258193,0.089721414,1.076656962,3.339596274,11.31627779,15.24365027,15.96134251,17.34764015,no,12.71063667,1.125315712,0.552337187,4.068436603,4.068436603,16.03819233,3.88230801,3.286538046,6.55745592,3.192399825,2.36413603,3.580544232,0.435916897,0.353344486,2.269943888,2.257633685,6.268835778,5.562381967,good,0,1500000
17928,52,30.0,13.0,Ljublino,5153.0,10,11887.0,13,0,1406.0,3,0,13,1,0,4,3,no,no,no,3.392683206,2.170786832,26.04944199,2.170786832,0.221487527,0.18145696,1.462874719,0.268478889,0.76560626,4.72621793,56.71461516,0.122206665,1.466479979,3.082029329,7.921496633,11.80179324,12.95895435,13.90107767,no,1.586075816,3.10109024,1.048868592,3.584866647,3.95710642,4.80293874,2.428011478,3.063799326,2.64407488,1.163018383,0.968315153,1.043153751,1.633477255,0.18145696,1.650288582,1.684226243,8.345405819,3.055380598,excellent,0,8800000
17929,65,45.0,2.0,Izmajlovo,1313.0,4,4339.0,6,0,645.0,6,0,16,3,0,6,0,no,no,no,1.354731398,0.955176023,8.972982407,0.747748534,0.434744633,0.448875291,2.886654573,0.310909811,0.673917549,4.822781402,57.87337682,0.079773024,0.957276285,3.530047737,6.399858518,8.668040835,9.411710682,11.19242328,no,18.96918391,0.357883562,0.573529892,2.822995416,2.9904387,1.959954884,0.600770044,1.514383189,1.857889158,0.478271095,0.229180057,1.461225018,0.787755462,0.448875291,1.21354467,0.756907555,5.42836783,5.186275792,good,0,11000000
17930,58,38.0,7.0,Shhukino,2854.0,4,7023.0,5,0,4508.0,3,0,11,5,0,7,5,no,no,yes,1.467221787,0.733044868,8.796538417,0.733044868,1.620671707,0.420575316,0.693375474,0.16882621,0.323563167,2.134186177,25.61023413,0.170826255,2.049915065,5.113690943,5.832148725,8.640742627,9.496045894,10.67056605,no,25.87798832,2.326050519,0.346147803,1.916957144,2.518775642,3.146664449,1.373673783,2.171493733,2.311645759,1.595899557,0.725049729,1.002216266,0.540040229,0.420575316,1.499216902,0.806563706,9.333158951,7.780379247,poor,0,12100000
17931,51,,8.0,Solncevo,3953.0,5,9700.0,5,0,750.0,2,0,4,3,0,5,1,no,no,no,3.343157098,2.037572376,24.45086851,2.037572376,0.230087038,0.04459936,0.625673389,0.360319379,0.631064057,2.29359307,27.52311684,0.25728789,3.087454675,2.117384606,12.21383392,14.92960711,16.10136105,16.95715522,no,10.50713143,1.320120888,0.564069207,2.12828913,5.574741661,9.07362127,3.945655003,2.435398912,6.335964805,6.167763708,0.638040846,1.052999269,0.509984541,0.04459936,3.407720403,2.002972701,8.634607397,4.896656131,good,0,5146063
17932,39,23.0,4.0,Rostokino,1040.0,1,2260.0,2,0,1994.0,3,1,8,5,0,0,2,no,no,no,3.793753912,1.877237755,22.52685306,1.877237755,0.234669547,0.831839293,0.391655422,0.062668294,1.04032369,0.572068218,6.864818611,0.237855249,2.854262983,7.03123367,3.872720204,6.394778932,7.043680748,8.624202378,no,10.85672519,4.500728862,1.045972359,3.659899872,3.463817856,6.353947122,0.795044644,0.179249346,3.186748998,1.597464655,2.032040396,0.339791658,0.85199045,0.831839293,1.727314976,0.171856503,1.3971222,3.250713556,poor,0,6500000
17933,37,0.0,5.0,Poselenie Voskresenskoe,,0,,0,0,,0,0,0,2,0,0,0,no,no,no,5.595300675,2.254916339,27.05899607,2.254916339,0.647239114,0.826052086,1.799914811,0.314381737,1.006133091,5.784237199,69.41084638,0.327357187,3.928286243,7.229762565,20.48347571,23.61361442,24.89313031,25.59597356,no,14.70375644,6.287163364,0.680016826,5.192949525,13.32984735,21.91143451,9.989170386,4.09624588,18.73387841,8.802152614,3.231527778,5.072389416,1.210613187,0.826052086,1.582378034,0.756118551,21.47242064,14.91733241,no data,0,4651200
